CODIGO ICCS;TIPO;PRESUNTO DELITO;TIPO DE ARMA;FECHA;HORA;GENERO;EDAD;NACIONALIDAD;ETNIA;PROVINCIA;CANTON;LATITUD;LONGITUD
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-04;00:15:00;MUJER;22;ECUATORIANO;SE DESCONOCE;GUAYAS;DURAN;-2177380927;-79.809812396
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-04;20:30:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.930142037;-78.602115326
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-04;02:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;LOS RIOS;PALENQUE;-1199925422;-79.65590652
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-04;00:15:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;GUAYAS;EMPALME;-1050799467;-79.632269091
1032203;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-04;17:00:00;HOMBRE;49;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2212478917;-79.930247068
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-05;14:00:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3270241565;-79.997584774
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-05;21:00:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;SANTA ELENA;SANTA ELENA;-1885002229;-80.734008507
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-05;21:00:00;HOMBRE;24;ECUATORIANO;NEGRO/A;ESMERALDAS;ESMERALDAS;0.959708449;-79.648013409
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-05;21:10:00;HOMBRE;36;ECUATORIANO;NEGRO/A;ESMERALDAS;ESMERALDAS;0.961218336;-79.646123003
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-05;14:00:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3270241565;-79.997584774
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-06;00:35:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.224913563;-78.51369195
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-06;01:15:00;HOMBRE;20;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2221605709;-80.088596003
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-06;00:25:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.225429846;-78.513413533
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-06;00:45:00;MUJER;24;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.224730578;-78.51365455
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-07;18:10:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1004303075;-79.4444561
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-07;17:30:00;HOMBRE;22;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;SAN LORENZO;1289988779;-78.836109638
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-07;13:30:00;HOMBRE;18;ECUATORIANO;SHUAR;MORONA SANTIAGO;SAN JUAN BOSCO;-3119388141;-78.530429006
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-07;19:30:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;COTOPAXI;LA MANA;-0.940515254;-79.241595268
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-07;17:50:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1007805835;-79.47488308
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-07;17:55:00;MUJER;26;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1007698563;-79.474711418
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-07;17:30:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;ESMERALDAS;SAN LORENZO;1289919981;-78.836147189
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-07;14:30:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.991654413;-79.489418895
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-08;20:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;SAN JACINTO DE YAGUACHI;-2131229212;-79.749202274
1060001;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-08;08:00:00;HOMBRE;32;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2148153805;-79.882283807
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-08;17:45:00;HOMBRE;32;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;IMBABURA;IBARRA;0.352614215;-78.114193496
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-08;02:30:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;SAN JACINTO DE YAGUACHI;-2131085128;-79.749032948
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-08;21:50:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-212765754;-79.955797791
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-08;09:10:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;LOS RIOS;PUEBLOVIEJO;-1630963263;-79.560850286
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-08;14:30:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3259117804;-79.993227507
1010902;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-09;11:00:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;PICHINCHA;MEJIA;-0.441341059;-78.7448573
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-09;00:30:00;MUJER;30;ECUATORIANO;MESTIZO/A;LOS RIOS;MOCACHE;-1100689463;-79.607004883
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-09;16:45:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;MORONA SANTIAGO;MORONA;-2319817779;-78.128274679
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-10;21:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-20743611;-79.9411389
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-10;23:15:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.975244755;-80.708420277
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-10;00:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.976178;-80.720444
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-10;11:30:00;HOMBRE;22;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.932179894;-79.662428498
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-10;14:45:00;HOMBRE;33;ECUATORIANO;SE DESCONOCE;PICHINCHA;QUITO;-0.124031451;-78.360317945
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;22:00:00;HOMBRE;24;ECUATORIANO;SE DESCONOCE;MANABI;EL CARMEN;-0.342117;-79.405342
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;16:20:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.990537986;-80.713944133
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-11;14:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;SANTA ELENA;LA LIBERTAD;-2233449766;-80.893193424
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;16:20:00;HOMBRE;33;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;MANABI;MANTA;-0.990537986;-80.713944133
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-11;18:46:00;MUJER;32;ECUATORIANO;MESTIZO/A;ESMERALDAS;ESMERALDAS;0.889546852;-79.72109802
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;16:20:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;MANABI;MANTA;-0.990537986;-80.713944133
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;18:30:00;MUJER;27;ECUATORIANO;SE DESCONOCE;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.322071027;-78.993795207
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;22:00:00;MUJER;21;ECUATORIANO;SE DESCONOCE;MANABI;EL CARMEN;-0.342117;-79.405342
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;18:30:00;HOMBRE;25;ECUATORIANO;SE DESCONOCE;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.322071027;-78.993795207
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-11;14:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;SANTA ELENA;LA LIBERTAD;-2233449766;-80.893193424
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-11;22:30:00;HOMBRE;31;ECUATORIANO;SE DESCONOCE;LOS RIOS;BUENA FE;-0.870503551;-79.486982147
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-12;12:30:00;HOMBRE;36;ECUATORIANO;SE DESCONOCE;GUAYAS;NARANJITO;-21876854;-79.4043648
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;18:30:00;MUJER;22;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2130900443;-79.91009395
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;17:30:00;HOMBRE;20;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2095960773;-79.956514372
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;16:00:00;HOMBRE;29;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2158255943;-79.919702418
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;16:00:00;HOMBRE;28;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2158283512;-79.919821023
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;17:30:00;HOMBRE;19;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2095960773;-79.956514372
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;18:30:00;HOMBRE;18;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2130900443;-79.91009395
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-12;14:00:00;HOMBRE;23;ECUATORIANO;SE DESCONOCE;GUAYAS;BALZAR;-1356318083;-79.888476941
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-12;20:30:00;HOMBRE;17;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2095934143;-79.960256545
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-13;22:40:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.370996237;-78.47309947
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-13;02:30:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2212428;-79.921296
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-14;19:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2099532833;-79.949891228
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-14;13:29:00;HOMBRE;24;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2086885;-79.904877
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-14;18:20:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1024458058;-79.457936883
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-14;13:29:00;HOMBRE;30;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2086877729;-79.904878308
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-15;12:50:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;EL ORO;HUAQUILLAS;-3481513;-80.218243
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-15;17:20:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;AZUAY;CUENCA;-2898936583;-78.987989569
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-15;21:00:00;HOMBRE;28;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;SUCUMBIOS;LAGO AGRIO;0.086975539;-76.898959279
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-15;18:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;ORELLANA;ORELLANA;-0.464163508;-76.982597715
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-16;22:00:00;HOMBRE;NULL;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;MACHALA;-3262872243;-79.995057471
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-16;14:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1065767991;-80.467990976
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-16;22:30:00;HOMBRE;19;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;MACHALA;-3262060455;-79.995689926
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-16;14:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1065570322;-80.467936202
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-16;22:30:00;HOMBRE;20;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;MACHALA;-3262060455;-79.995689926
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-17;18:30:00;HOMBRE;43;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-32636917;-79.9636196
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-17;12:30:00;MUJER;46;ECUATORIANO;MESTIZO/A;MANABI;SAN VICENTE;-0.591976099;-80.408446657
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-17;11:00:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;MANABI;ROCAFUERTE;-0.890106;-80.502113
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-17;11:00:00;HOMBRE;40;ECUATORIANO;MESTIZO/A;MANABI;ROCAFUERTE;-0.89008225;-80.502173145
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-17;00:30:00;HOMBRE;54;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-104615;-80.45003
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-17;18:45:00;HOMBRE;20;ECUATORIANO;MULATO/A;NAPO;TENA;-0.986454746;-77.815673947
NULL;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-18;09:40:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.2478858;-79.1487026
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-18;12:00:00;HOMBRE;17;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ELOY ALFARO;1106094136;-79.006441744
1010202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-18;12:00:00;HOMBRE;17;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ELOY ALFARO;1106094136;-79.00644064
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-18;19:40:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-102943284;-79.472268512
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-18;23:00:00;HOMBRE;26;VENEZOLANO;MESTIZO/A;PICHINCHA;QUITO;-0.115661468;-78.488865736
1060001;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-18;11:30:00;MUJER;18;PERUANO;MESTIZO/A;EL ORO;HUAQUILLAS;-3482895132;-80.214290282
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-18;20:30:00;MUJER;26;ECUATORIANO;SE DESCONOCE;LOS RIOS;QUEVEDO;-1026555377;-79.455501102
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-19;14:20:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;LOS RIOS;BABAHOYO;-17583315;-79.5299095
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-19;09:12:00;HOMBRE;52;ECUATORIANO;SE DESCONOCE;LOJA;LOJA;-4008798631;-79.214425143
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-19;14:20:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;LOS RIOS;BABAHOYO;-17583315;-79.5299095
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-20;05:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;BOLIVAR;CHIMBO;-1683147109;-79.022216427
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-21;20:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;EL ORO;SANTA ROSA;-3454269509;-79.966913701
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-22;01:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1242894913;-78.624644279
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-22;19:00:00;MUJER;46;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.2436501;-78.522143655
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2024-10-22;11:15:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2229979722;-79.914415714
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-22;12:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2207053638;-79.921894055
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-22;01:00:00;HOMBRE;51;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1242964635;-78.624719381
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-22;13:50:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;EL ORO;SANTA ROSA;-3469354;-79.931813
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-22;20:50:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;CANAR;LA TRONCAL;-24268014;-79.3401267
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-22;14:22:00;MUJER;40;ECUATORIANO;MESTIZO/A;CHIMBORAZO;PALLATANGA;-1995440023;-78.96416915
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-22;11:00:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2229834208;-79.914538787
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-22;19:00:00;HOMBRE;49;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.2436501;-78.522143655
1032202;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-23;02:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.28738568;-78.527579365
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;04:15:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;CHIMBORAZO;CHUNCHI;-2308184725;-78.922691345
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;04:15:00;HOMBRE;39;ECUATORIANO;MESTIZO/A;CHIMBORAZO;CHUNCHI;-2308288577;-78.922691345
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;15:00:00;MUJER;34;ECUATORIANO;MESTIZO/A;LOJA;LOJA;-4025341714;-79.204557525
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;11:00:00;HOMBRE;44;ECUATORIANO;MESTIZO/A;LOJA;LOJA;-3996717;-79.2011688
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-24;16:00:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;EL ORO;SANTA ROSA;-3512264508;-79.981884956
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-24;17:00:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2049918103;-79.946421045
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-24;11:50:00;HOMBRE;17;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;SANTA ROSA;-3437968;-79.965475
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;04:15:00;HOMBRE;28;ECUATORIANO;BLANCO/A;CHIMBORAZO;CHUNCHI;-2308613531;-78.922519684
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;23:50:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1029417;-79.452354
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;04:14:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;CHIMBORAZO;CHUNCHI;-2309349199;-78.922176361
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-24;04:15:00;MUJER;23;ECUATORIANO;MESTIZO/A;CHIMBORAZO;CHUNCHI;-2308491589;-78.922691345
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-10-25;20:30:00;HOMBRE;20;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-21200371;-79.9688076
